,Date,State,Natural Gas Consumption (MMcf)
3627,Apr-2015,Nebraska,2136.509
3628,May-2015,Nebraska,1342.714
3629,Jun-2015,Nebraska,971.293
3630,Jul-2015,Nebraska,808.574
3631,Aug-2015,Nebraska,695.19
3632,Sep-2015,Nebraska,682.82
3633,Oct-2015,Nebraska,1080.813
3634,Nov-2015,Nebraska,2921.46
3635,Dec-2015,Nebraska,5619.995
3636,Jan-2016,Nebraska,7072.451999999998
3637,Feb-2016,Nebraska,5464.624
3638,Mar-2016,Nebraska,3499.603
3639,Apr-2016,Nebraska,2323.713
3640,May-2016,Nebraska,1370.895
3641,Jun-2016,Nebraska,905.414
3642,Jul-2016,Nebraska,713.056
3643,Aug-2016,Nebraska,665.04
3644,Sep-2016,Nebraska,706.395
3645,Oct-2016,Nebraska,1031.248
3646,Nov-2016,Nebraska,2373.519
3647,Dec-2016,Nebraska,6923.727
3648,Jan-2017,Nebraska,7562.68
3649,Feb-2017,Nebraska,4681.093
3650,Mar-2017,Nebraska,4155.775
3651,Apr-2017,Nebraska,2230.814
3652,May-2017,Nebraska,1512.424
3653,Jun-2017,Nebraska,856.8810000000002
3654,Jul-2017,Nebraska,672.923
3655,Aug-2017,Nebraska,434.087
3656,Sep-2017,Nebraska,618.51
3657,Oct-2017,Nebraska,1403.886
3658,Nov-2017,Nebraska,3972.586
3659,Dec-2017,Nebraska,5967.217
3660,Jan-2018,Nebraska,8245.298
3661,Feb-2018,Nebraska,7112.74
3662,Mar-2018,Nebraska,5054.597
3663,Apr-2018,Nebraska,4214.83
3664,May-2018,Nebraska,1544.5
3665,Jun-2018,Nebraska,789.737
3666,Jul-2018,Nebraska,766.664
3667,Aug-2018,Nebraska,608.345
3668,Sep-2018,Nebraska,686.533
3669,Oct-2018,Nebraska,2113.918
3670,Nov-2018,Nebraska,4872.096
3671,Dec-2018,Nebraska,6369.7559999999985
3672,Jan-2019,Nebraska,7568.291999999998
3673,Feb-2019,Nebraska,7792.107
3674,Mar-2019,Nebraska,6194.27
3675,Apr-2019,Nebraska,2527.001
3676,May-2019,Nebraska,1744.726
3677,Jun-2019,Nebraska,901.278
3678,Jul-2019,Nebraska,767.2130000000002
3679,Aug-2019,Nebraska,702.518
3680,Sep-2019,Nebraska,642.7230000000002
3681,Oct-2019,Nebraska,1597.086
3682,Nov-2019,Nebraska,5379.694
3683,Dec-2019,Nebraska,5822.036
3696,Jan-2010,Nevada,7471.025
3697,Feb-2010,Nevada,5926.111999999999
3698,Mar-2010,Nevada,4740.982
3699,Apr-2010,Nevada,3254.79
3700,May-2010,Nevada,2285.911
3701,Jun-2010,Nevada,1690.382
3702,Jul-2010,Nevada,1247.686
3703,Aug-2010,Nevada,1101.925
3704,Sep-2010,Nevada,1227.143
3705,Oct-2010,Nevada,1524.0410000000004
3706,Nov-2010,Nevada,3160.788
3707,Dec-2010,Nevada,5747.996
3708,Jan-2011,Nevada,7445.2959999999985
3709,Feb-2011,Nevada,5945.955
3710,Mar-2011,Nevada,4580.028
3711,Apr-2011,Nevada,2953.4790000000007
3712,May-2011,Nevada,2059.401
3713,Jun-2011,Nevada,1642.694
3714,Jul-2011,Nevada,1277.876
3715,Aug-2011,Nevada,1180.181
3716,Sep-2011,Nevada,1212.086
3717,Oct-2011,Nevada,1616.418
3718,Nov-2011,Nevada,3785.011
3719,Dec-2011,Nevada,6896.08
3720,Jan-2012,Nevada,7170.491999999998
3721,Feb-2012,Nevada,5814.585999999998
3722,Mar-2012,Nevada,4324.7959999999985
3723,Apr-2012,Nevada,2716.855
3724,May-2012,Nevada,1774.257
3725,Jun-2012,Nevada,1504.4779999999996
3726,Jul-2012,Nevada,1376.726
3727,Aug-2012,Nevada,1054.145
3728,Sep-2012,Nevada,1199.102
3729,Oct-2012,Nevada,1513.1470000000004
3730,Nov-2012,Nevada,3143.41
3731,Dec-2012,Nevada,5478.960999999998
3732,Jan-2013,Nevada,9119.957
3733,Feb-2013,Nevada,6103.177
3734,Mar-2013,Nevada,4077.231
3735,Apr-2013,Nevada,2475.93
3736,May-2013,Nevada,1743.596
3737,Jun-2013,Nevada,1394.693
3738,Jul-2013,Nevada,1212.39
3739,Aug-2013,Nevada,1105.981
3740,Sep-2013,Nevada,1242.903
3741,Oct-2013,Nevada,2210.038
3742,Nov-2013,Nevada,3410.615
3743,Dec-2013,Nevada,7567.883000000002
3744,Jan-2014,Nevada,6886.229
3745,Feb-2014,Nevada,5205.163
3746,Mar-2014,Nevada,3533.476
3747,Apr-2014,Nevada,2585.115
3748,May-2014,Nevada,1824.247
3749,Jun-2014,Nevada,1438.415
3750,Jul-2014,Nevada,1256.788
3751,Aug-2014,Nevada,1167.638
3752,Sep-2014,Nevada,1206.313
3753,Oct-2014,Nevada,1556.131
3754,Nov-2014,Nevada,3016.316
3755,Dec-2014,Nevada,5458.75
3756,Jan-2015,Nevada,7046.021
3757,Feb-2015,Nevada,4286.623
3758,Mar-2015,Nevada,3384.246
3759,Apr-2015,Nevada,2366.115
3760,May-2015,Nevada,1900.761
3761,Jun-2015,Nevada,1497.46
3762,Jul-2015,Nevada,1120.192
3763,Aug-2015,Nevada,1188.65
3764,Sep-2015,Nevada,1228.357
3765,Oct-2015,Nevada,1448.85
3766,Nov-2015,Nevada,4218.288
3767,Dec-2015,Nevada,7343.894
3768,Jan-2016,Nevada,8539.614
3769,Feb-2016,Nevada,5658.146
3770,Mar-2016,Nevada,3524.331
3771,Apr-2016,Nevada,2500.211
3772,May-2016,Nevada,1993.237
3773,Jun-2016,Nevada,1517.674
3774,Jul-2016,Nevada,1269.125
3775,Aug-2016,Nevada,1207.903
3776,Sep-2016,Nevada,1387.476
3777,Oct-2016,Nevada,1809.541
3778,Nov-2016,Nevada,2891.1740000000004
3779,Dec-2016,Nevada,6776.608
3780,Jan-2017,Nevada,8577.638
3781,Feb-2017,Nevada,6255.958000000001
3782,Mar-2017,Nevada,4396.307
3783,Apr-2017,Nevada,2794.4709999999995
3784,May-2017,Nevada,2022.291
3785,Jun-2017,Nevada,1600.18
3786,Jul-2017,Nevada,1310.462
3787,Aug-2017,Nevada,1152.767
3788,Sep-2017,Nevada,1476.257
3789,Oct-2017,Nevada,2035.486
3790,Nov-2017,Nevada,2972.514
3791,Dec-2017,Nevada,6316.311
3792,Jan-2018,Nevada,6655.232
3793,Feb-2018,Nevada,6123.274
3794,Mar-2018,Nevada,5723.196999999999
3795,Apr-2018,Nevada,2890.69
3796,May-2018,Nevada,2002.923
3797,Jun-2018,Nevada,1611.569
3798,Jul-2018,Nevada,1256.413
3799,Aug-2018,Nevada,1154.1760000000004
3800,Sep-2018,Nevada,1407.504
3801,Oct-2018,Nevada,2031.475
3802,Nov-2018,Nevada,4051.867
3803,Dec-2018,Nevada,6928.762
3804,Jan-2019,Nevada,8520.136999999999
3805,Feb-2019,Nevada,8075.8780000000015
3806,Mar-2019,Nevada,6324.1280000000015
3807,Apr-2019,Nevada,3021.382
3808,May-2019,Nevada,2254.078
3809,Jun-2019,Nevada,1806.798
3810,Jul-2019,Nevada,1453.016
3811,Aug-2019,Nevada,1310.281
3812,Sep-2019,Nevada,1519.967
3813,Oct-2019,Nevada,2426.92
3814,Nov-2019,Nevada,3862.443
3815,Dec-2019,Nevada,7356.195
3828,Jan-2010,New Hampshire,1305.066
3829,Feb-2010,New Hampshire,1033.387
3830,Mar-2010,New Hampshire,780.4789999999998
3831,Apr-2010,New Hampshire,464.163
3832,May-2010,New Hampshire,299.453
3833,Jun-2010,New Hampshire,199.231
3834,Jul-2010,New Hampshire,158.986
3835,Aug-2010,New Hampshire,180.02900000000002
3836,Sep-2010,New Hampshire,152.65200000000004
3837,Oct-2010,New Hampshire,338.295
3838,Nov-2010,New Hampshire,663.475
3839,Dec-2010,New Hampshire,1163.231
3840,Jan-2011,New Hampshire,1390.816
3841,Feb-2011,New Hampshire,1219.1760000000004
3842,Mar-2011,New Hampshire,971.461
3843,Apr-2011,New Hampshire,594.386
3844,May-2011,New Hampshire,316.771
3845,Jun-2011,New Hampshire,240.773
3846,Jul-2011,New Hampshire,159.71200000000005
3847,Aug-2011,New Hampshire,185.965
3848,Sep-2011,New Hampshire,149.857
3849,Oct-2011,New Hampshire,267.497
3850,Nov-2011,New Hampshire,559.655
3851,Dec-2011,New Hampshire,898.9069999999998
3852,Jan-2012,New Hampshire,1230.563
3853,Feb-2012,New Hampshire,995.25
3854,Mar-2012,New Hampshire,765.393
3855,Apr-2012,New Hampshire,463.128
3856,May-2012,New Hampshire,286.863
3857,Jun-2012,New Hampshire,184.919
3858,Jul-2012,New Hampshire,146.06
3859,Aug-2012,New Hampshire,143.85399999999996
3860,Sep-2012,New Hampshire,127.919
3861,Oct-2012,New Hampshire,282.326
3862,Nov-2012,New Hampshire,749.551
3863,Dec-2012,New Hampshire,1046.106
3864,Jan-2013,New Hampshire,1146.025
3865,Feb-2013,New Hampshire,1201.248
3866,Mar-2013,New Hampshire,1023.966
3867,Apr-2013,New Hampshire,756.659
3868,May-2013,New Hampshire,388.578
3869,Jun-2013,New Hampshire,225.675
3870,Jul-2013,New Hampshire,135.875
3871,Aug-2013,New Hampshire,154.787
3872,Sep-2013,New Hampshire,183.797
3873,Oct-2013,New Hampshire,208.134
3874,Nov-2013,New Hampshire,506.952
3875,Dec-2013,New Hampshire,1252.933
3876,Jan-2014,New Hampshire,1475.7720000000004
3877,Feb-2014,New Hampshire,1210.096
3878,Mar-2014,New Hampshire,1206.52
3879,Apr-2014,New Hampshire,534.821
3880,May-2014,New Hampshire,453.818
3881,Jun-2014,New Hampshire,217.355
3882,Jul-2014,New Hampshire,141.769
3883,Aug-2014,New Hampshire,138.06799999999998
3884,Sep-2014,New Hampshire,172.192
3885,Oct-2014,New Hampshire,337.77
3886,Nov-2014,New Hampshire,795.132
3887,Dec-2014,New Hampshire,1071.946
3888,Jan-2015,New Hampshire,1691.414
3889,Feb-2015,New Hampshire,1664.704
3890,Mar-2015,New Hampshire,1196.725
3891,Apr-2015,New Hampshire,596.116
3892,May-2015,New Hampshire,243.817
3893,Jun-2015,New Hampshire,185.576
3894,Jul-2015,New Hampshire,150.781
3895,Aug-2015,New Hampshire,145.535
3896,Sep-2015,New Hampshire,152.751
3897,Oct-2015,New Hampshire,250.882
3898,Nov-2015,New Hampshire,680.13
3899,Dec-2015,New Hampshire,884.012
3900,Jan-2016,New Hampshire,1293.056
3901,Feb-2016,New Hampshire,1101.042
3902,Mar-2016,New Hampshire,805.563
3903,Apr-2016,New Hampshire,606.439
3904,May-2016,New Hampshire,294.039
3905,Jun-2016,New Hampshire,167.832
3906,Jul-2016,New Hampshire,130.245
3907,Aug-2016,New Hampshire,129.139
3908,Sep-2016,New Hampshire,153.351
3909,Oct-2016,New Hampshire,231.233
3910,Nov-2016,New Hampshire,700.559
3911,Dec-2016,New Hampshire,1248.782
3912,Jan-2017,New Hampshire,1235.177
3913,Feb-2017,New Hampshire,999.015
3914,Mar-2017,New Hampshire,1184.133
3915,Apr-2017,New Hampshire,477.631
3916,May-2017,New Hampshire,337.89
3917,Jun-2017,New Hampshire,175.832
3918,Jul-2017,New Hampshire,137.14700000000002
3919,Aug-2017,New Hampshire,157.696
3920,Sep-2017,New Hampshire,154.733
3921,Oct-2017,New Hampshire,256.795
3922,Nov-2017,New Hampshire,787.1519999999998
3923,Dec-2017,New Hampshire,1428.254
3924,Jan-2018,New Hampshire,1635.612
3925,Feb-2018,New Hampshire,1048.311
3926,Mar-2018,New Hampshire,1144.109
3927,Apr-2018,New Hampshire,767.88
3928,May-2018,New Hampshire,238.678
3929,Jun-2018,New Hampshire,180.667
3930,Jul-2018,New Hampshire,143.156
3931,Aug-2018,New Hampshire,156.221
3932,Sep-2018,New Hampshire,179.06
3933,Oct-2018,New Hampshire,269.71
3934,Nov-2018,New Hampshire,1049.835
3935,Dec-2018,New Hampshire,1320.874
3936,Jan-2019,New Hampshire,1638.566
3937,Feb-2019,New Hampshire,1338.161
3938,Mar-2019,New Hampshire,1129.505
3939,Apr-2019,New Hampshire,609.8
3940,May-2019,New Hampshire,375.479
3941,Jun-2019,New Hampshire,181.851
3942,Jul-2019,New Hampshire,149.643
3943,Aug-2019,New Hampshire,149.984
3944,Sep-2019,New Hampshire,187.218
3945,Oct-2019,New Hampshire,252.572
3946,Nov-2019,New Hampshire,625.654
3947,Dec-2019,New Hampshire,1395.981
3960,Jan-2010,New Jersey,43536.264
3961,Feb-2010,New Jersey,37452.719
3962,Mar-2010,New Jersey,22975.162
3963,Apr-2010,New Jersey,11016.998
3964,May-2010,New Jersey,8093.291
3965,Jun-2010,New Jersey,5261.544
3966,Jul-2010,New Jersey,4509.838
3967,Aug-2010,New Jersey,4790.487
3968,Sep-2010,New Jersey,4639.127
3969,Oct-2010,New Jersey,9362.513
3970,Nov-2010,New Jersey,23527.628
3971,Dec-2010,New Jersey,43975.193
3972,Jan-2011,New Jersey,48880.561
3973,Feb-2011,New Jersey,35372.49
3974,Mar-2011,New Jersey,30676.408
3975,Apr-2011,New Jersey,15648.656
3976,May-2011,New Jersey,7830.557
3977,Jun-2011,New Jersey,6111.019
3978,Jul-2011,New Jersey,5540.361999999999
3979,Aug-2011,New Jersey,4668.222
3980,Sep-2011,New Jersey,4920.044
3981,Oct-2011,New Jersey,8784.865
3982,Nov-2011,New Jersey,17568.911
3983,Dec-2011,New Jersey,27628.297
3984,Jan-2012,New Jersey,38526.773
3985,Feb-2012,New Jersey,30221.489
3986,Mar-2012,New Jersey,21636.903
3987,Apr-2012,New Jersey,15121.401000000002
3988,May-2012,New Jersey,8417.206
3989,Jun-2012,New Jersey,5629.773
3990,Jul-2012,New Jersey,4835.945
3991,Aug-2012,New Jersey,4821.822
3992,Sep-2012,New Jersey,4999.798
3993,Oct-2012,New Jersey,8095.116
3994,Nov-2012,New Jersey,20128.594
3995,Dec-2012,New Jersey,28935.735
3996,Jan-2013,New Jersey,39911.635
3997,Feb-2013,New Jersey,37406.831
3998,Mar-2013,New Jersey,34257.044
3999,Apr-2013,New Jersey,20024.762
4000,May-2013,New Jersey,8897.878
4001,Jun-2013,New Jersey,6307.478
4002,Jul-2013,New Jersey,5087.798
4003,Aug-2013,New Jersey,4659.86
4004,Sep-2013,New Jersey,5035.182
4005,Oct-2013,New Jersey,8021.441
4006,Nov-2013,New Jersey,23199.498
4007,Dec-2013,New Jersey,33385.632000000005
4008,Jan-2014,New Jersey,50137.686
4009,Feb-2014,New Jersey,44066.585
4010,Mar-2014,New Jersey,38911.052
4011,Apr-2014,New Jersey,18446.473
4012,May-2014,New Jersey,9580.678
4013,Jun-2014,New Jersey,6078.649
4014,Jul-2014,New Jersey,5387.559
4015,Aug-2014,New Jersey,4864.587
4016,Sep-2014,New Jersey,5091.383
4017,Oct-2014,New Jersey,8302.546999999999
4018,Nov-2014,New Jersey,24416.987
4019,Dec-2014,New Jersey,32457.753
4020,Jan-2015,New Jersey,47058.816
4021,Feb-2015,New Jersey,50549.914
4022,Mar-2015,New Jersey,41241.358
4023,Apr-2015,New Jersey,21272.506
4024,May-2015,New Jersey,8995.31
4025,Jun-2015,New Jersey,6160.210999999998
4026,Jul-2015,New Jersey,5480.774
4027,Aug-2015,New Jersey,4588.549
4028,Sep-2015,New Jersey,4506.813
4029,Oct-2015,New Jersey,8928.235
4030,Nov-2015,New Jersey,16145.444
4031,Dec-2015,New Jersey,22176.137
4032,Jan-2016,New Jersey,42723.502
4033,Feb-2016,New Jersey,34982.513
4034,Mar-2016,New Jersey,23954.046
4035,Apr-2016,New Jersey,17908.379
4036,May-2016,New Jersey,10808.969
4037,Jun-2016,New Jersey,6416.44
4038,Jul-2016,New Jersey,5739.460999999998
4039,Aug-2016,New Jersey,4312.581
4040,Sep-2016,New Jersey,4706.347
4041,Oct-2016,New Jersey,8782.190999999999
4042,Nov-2016,New Jersey,18708.66
4043,Dec-2016,New Jersey,36466.925
4044,Jan-2017,New Jersey,39765.835
4045,Feb-2017,New Jersey,30428.691000000006
4046,Mar-2017,New Jersey,34081.602
4047,Apr-2017,New Jersey,14797.611
4048,May-2017,New Jersey,9355.524
4049,Jun-2017,New Jersey,6185.276999999999
4050,Jul-2017,New Jersey,4857.191
4051,Aug-2017,New Jersey,4275.999
4052,Sep-2017,New Jersey,4337.833
4053,Oct-2017,New Jersey,8807.097
4054,Nov-2017,New Jersey,21618.602000000006
4055,Dec-2017,New Jersey,43096.923
4056,Jan-2018,New Jersey,51148.129
4057,Feb-2018,New Jersey,31552.961
4058,Mar-2018,New Jersey,38285.774
4059,Apr-2018,New Jersey,23748.435
4060,May-2018,New Jersey,7903.513000000001
4061,Jun-2018,New Jersey,6133.729
4062,Jul-2018,New Jersey,4943.698
4063,Aug-2018,New Jersey,4473.072
4064,Sep-2018,New Jersey,4871.512
4065,Oct-2018,New Jersey,11138.237
4066,Nov-2018,New Jersey,26587.058
4067,Dec-2018,New Jersey,36798.858
4068,Jan-2019,New Jersey,44554.876
4069,Feb-2019,New Jersey,38557.347
4070,Mar-2019,New Jersey,34457.092000000004
4071,Apr-2019,New Jersey,14837.962
4072,May-2019,New Jersey,9825.096
4073,Jun-2019,New Jersey,6643.97
4074,Jul-2019,New Jersey,4899.737
4075,Aug-2019,New Jersey,4207.142
4076,Sep-2019,New Jersey,5000.399
4077,Oct-2019,New Jersey,8747.043
4078,Nov-2019,New Jersey,28230.328
4079,Dec-2019,New Jersey,39094.047
4092,Jan-2010,New Mexico,6701.55
4093,Feb-2010,New Mexico,6296.852
4094,Mar-2010,New Mexico,5031.753
4095,Apr-2010,New Mexico,3400.031
4096,May-2010,New Mexico,1817.709
4097,Jun-2010,New Mexico,1081.124
4098,Jul-2010,New Mexico,836.7610000000002
4099,Aug-2010,New Mexico,816.6080000000002
4100,Sep-2010,New Mexico,827.928
4101,Oct-2010,New Mexico,1051.986
4102,Nov-2010,New Mexico,2355.482
4103,Dec-2010,New Mexico,5035.357
4104,Jan-2011,New Mexico,6500.84
4105,Feb-2011,New Mexico,6593.838000000002
4106,Mar-2011,New Mexico,4216.945
4107,Apr-2011,New Mexico,2304.79
4108,May-2011,New Mexico,1640.839
4109,Jun-2011,New Mexico,1144.138
4110,Jul-2011,New Mexico,878.318
4111,Aug-2011,New Mexico,783.572
4112,Sep-2011,New Mexico,856.565
4113,Oct-2011,New Mexico,1186.977
4114,Nov-2011,New Mexico,2691.582000000001
4115,Dec-2011,New Mexico,5500.785
4116,Jan-2012,New Mexico,6454.886
4117,Feb-2012,New Mexico,5359.894
4118,Mar-2012,New Mexico,3667.198
4119,Apr-2012,New Mexico,1774.6270000000004
4120,May-2012,New Mexico,1167.9160000000004
4121,Jun-2012,New Mexico,973.996
4122,Jul-2012,New Mexico,876.128
4123,Aug-2012,New Mexico,899.3330000000002
4124,Sep-2012,New Mexico,949.666
4125,Oct-2012,New Mexico,1368.156
4126,Nov-2012,New Mexico,3192.61
4127,Dec-2012,New Mexico,5830.917
4128,Jan-2013,New Mexico,7652.464
4129,Feb-2013,New Mexico,5625.4540000000015
4130,Mar-2013,New Mexico,3550.009
4131,Apr-2013,New Mexico,2146.242
4132,May-2013,New Mexico,1459.93
4133,Jun-2013,New Mexico,953.902
4134,Jul-2013,New Mexico,798.173
4135,Aug-2013,New Mexico,934.941
4136,Sep-2013,New Mexico,974.998
4137,Oct-2013,New Mexico,1796.681
4138,Nov-2013,New Mexico,3667.118
4139,Dec-2013,New Mexico,6463.899
4140,Jan-2014,New Mexico,6317.025
4141,Feb-2014,New Mexico,4763.504
4142,Mar-2014,New Mexico,3519.416
4143,Apr-2014,New Mexico,2292.266
4144,May-2014,New Mexico,1507.328
4145,Jun-2014,New Mexico,1042.698
4146,Jul-2014,New Mexico,935.631
4147,Aug-2014,New Mexico,908.038
4148,Sep-2014,New Mexico,835.1610000000002
4149,Oct-2014,New Mexico,1275.448
4150,Nov-2014,New Mexico,3444.896
4151,Dec-2014,New Mexico,5533.0819999999985
4152,Jan-2015,New Mexico,6248.710999999998
4153,Feb-2015,New Mexico,5013.964
4154,Mar-2015,New Mexico,3422.426
4155,Apr-2015,New Mexico,1919.207
4156,May-2015,New Mexico,1572.294
4157,Jun-2015,New Mexico,1261.998
4158,Jul-2015,New Mexico,808.403
4159,Aug-2015,New Mexico,839.8969999999998
4160,Sep-2015,New Mexico,829.429
4161,Oct-2015,New Mexico,1247.292
4162,Nov-2015,New Mexico,3759.288
4163,Dec-2015,New Mexico,6206.977
4164,Jan-2016,New Mexico,6739.839
4165,Feb-2016,New Mexico,4965.616
4166,Mar-2016,New Mexico,3341.431
4167,Apr-2016,New Mexico,2178.269
4168,May-2016,New Mexico,1545.507
4169,Jun-2016,New Mexico,1085.126
4170,Jul-2016,New Mexico,839.132
4171,Aug-2016,New Mexico,774.592
4172,Sep-2016,New Mexico,932.537
4173,Oct-2016,New Mexico,1213.974
4174,Nov-2016,New Mexico,3067.837
4175,Dec-2016,New Mexico,5892.863
4176,Jan-2017,New Mexico,6024.185
4177,Feb-2017,New Mexico,4195.934
4178,Mar-2017,New Mexico,2973.438
4179,Apr-2017,New Mexico,2084.89
4180,May-2017,New Mexico,1408.7179999999996
4181,Jun-2017,New Mexico,950.676
4182,Jul-2017,New Mexico,839.033
4183,Aug-2017,New Mexico,817.753
4184,Sep-2017,New Mexico,865.814
4185,Oct-2017,New Mexico,1516.744
4186,Nov-2017,New Mexico,2871.176
4187,Dec-2017,New Mexico,5444.535
4188,Jan-2018,New Mexico,6204.67
4189,Feb-2018,New Mexico,4602.696
4190,Mar-2018,New Mexico,4388.952
4191,Apr-2018,New Mexico,2020.172
4192,May-2018,New Mexico,1116.845
4193,Jun-2018,New Mexico,797.553
4194,Jul-2018,New Mexico,787.549
4195,Aug-2018,New Mexico,847.39
4196,Sep-2018,New Mexico,808.0419999999998
4197,Oct-2018,New Mexico,1749.496
4198,Nov-2018,New Mexico,4857.241
4199,Dec-2018,New Mexico,6257.179
4200,Jan-2019,New Mexico,8222.419
4201,Feb-2019,New Mexico,6616.014
4202,Mar-2019,New Mexico,4615.491
4203,Apr-2019,New Mexico,2631.61
4204,May-2019,New Mexico,1786.333
4205,Jun-2019,New Mexico,1107.847
4206,Jul-2019,New Mexico,1005.068
4207,Aug-2019,New Mexico,1062.123
4208,Sep-2019,New Mexico,969.898
4209,Oct-2019,New Mexico,2111.812
4210,Nov-2019,New Mexico,5034.335999999998
4211,Dec-2019,New Mexico,7221.547
4224,Jan-2010,New York,71231.88799999999
4225,Feb-2010,New York,64645.179
4226,Mar-2010,New York,47703.06200000001
4227,Apr-2010,New York,26907.179
4228,May-2010,New York,17562.876
4229,Jun-2010,New York,10723.369
4230,Jul-2010,New York,8767.131
4231,Aug-2010,New York,8236.47
4232,Sep-2010,New York,9952.283
4233,Oct-2010,New York,17571.119
4234,Nov-2010,New York,37151.515
4235,Dec-2010,New York,70039.045
4236,Jan-2011,New York,77802.494
4237,Feb-2011,New York,65821.069
4238,Mar-2011,New York,56515.804
4239,Apr-2011,New York,34242.943
4240,May-2011,New York,16759.686999999998
4241,Jun-2011,New York,11118.423
4242,Jul-2011,New York,8974.904
4243,Aug-2011,New York,9712.489
4244,Sep-2011,New York,9447.215
4245,Oct-2011,New York,19249.661
4246,Nov-2011,New York,32448.488
4247,Dec-2011,New York,51732.252
4248,Jan-2012,New York,65236.474
4249,Feb-2012,New York,57565.82
4250,Mar-2012,New York,37977.517
4251,Apr-2012,New York,26543.816000000006
4252,May-2012,New York,15280.14
4253,Jun-2012,New York,10721.569
4254,Jul-2012,New York,9078.663
4255,Aug-2012,New York,8776.161
4256,Sep-2012,New York,9970.734
4257,Oct-2012,New York,17856.174
4258,Nov-2012,New York,43466.525
4259,Dec-2012,New York,55235.81
4260,Jan-2013,New York,68907.572
4261,Feb-2013,New York,65792.205
4262,Mar-2013,New York,60056.685
4263,Apr-2013,New York,33231.859
4264,May-2013,New York,17596.203999999998
4265,Jun-2013,New York,11133.669
4266,Jul-2013,New York,9458.702
4267,Aug-2013,New York,9185.369
4268,Sep-2013,New York,11223.276000000002
4269,Oct-2013,New York,16594.14
4270,Nov-2013,New York,44458.883
4271,Dec-2013,New York,68717.957
4272,Jan-2014,New York,79951.96
4273,Feb-2014,New York,74901.454
4274,Mar-2014,New York,70835.981
4275,Apr-2014,New York,38642.968
4276,May-2014,New York,26164.774
4277,Jun-2014,New York,12363.305
4278,Jul-2014,New York,10685.694
4279,Aug-2014,New York,9683.031
4280,Sep-2014,New York,11117.063
4281,Oct-2014,New York,16260.323
4282,Nov-2014,New York,45075.07
4283,Dec-2014,New York,62631.539
4284,Jan-2015,New York,89006.302
4285,Feb-2015,New York,91107.489
4286,Mar-2015,New York,74730.77900000001
4287,Apr-2015,New York,36470.383
4288,May-2015,New York,18250.799
4289,Jun-2015,New York,13068.507
4290,Jul-2015,New York,10329.958
4291,Aug-2015,New York,10144.285
4292,Sep-2015,New York,10201.546
4293,Oct-2015,New York,20674.284
4294,Nov-2015,New York,33879.881
4295,Dec-2015,New York,44301.531
4296,Jan-2016,New York,74579.26400000001
4297,Feb-2016,New York,66686.387
4298,Mar-2016,New York,47537.26
4299,Apr-2016,New York,36909.77
4300,May-2016,New York,22097.37
4301,Jun-2016,New York,12798.883999999998
4302,Jul-2016,New York,10775.358
4303,Aug-2016,New York,9266.784
4304,Sep-2016,New York,9380.172
4305,Oct-2016,New York,18300.596
4306,Nov-2016,New York,37990.857
4307,Dec-2016,New York,66144.148
4308,Jan-2017,New York,72971.455
4309,Feb-2017,New York,60363.769
4310,Mar-2017,New York,68073.149
4311,Apr-2017,New York,30909.97
4312,May-2017,New York,20618.762
4313,Jun-2017,New York,13858.271
4314,Jul-2017,New York,10731.898
4315,Aug-2017,New York,10217.15
4316,Sep-2017,New York,10956.004
4317,Oct-2017,New York,15457.186000000003
4318,Nov-2017,New York,42671.434
4319,Dec-2017,New York,75737.175
4320,Jan-2018,New York,91695.116
4321,Feb-2018,New York,64908.41
4322,Mar-2018,New York,68622.047
4323,Apr-2018,New York,48644.155
4324,May-2018,New York,19183.729
4325,Jun-2018,New York,12523.313
4326,Jul-2018,New York,11061.62
4327,Aug-2018,New York,9912.083
4328,Sep-2018,New York,10717.919
4329,Oct-2018,New York,23307.314
4330,Nov-2018,New York,55995.799000000006
4331,Dec-2018,New York,69121.22099999999
4332,Jan-2019,New York,88836.66699999999
4333,Feb-2019,New York,73688.539
4334,Mar-2019,New York,70166.601
4335,Apr-2019,New York,34354.812999999995
4336,May-2019,New York,22276.689
4337,Jun-2019,New York,12464.567
4338,Jul-2019,New York,10210.764
4339,Aug-2019,New York,9734.863
4340,Sep-2019,New York,10274.938
4341,Oct-2019,New York,17556.941000000006
4342,Nov-2019,New York,52628.732
4343,Dec-2019,New York,71422.454
4356,Jan-2010,North Carolina,17239.093999999994
4357,Feb-2010,North Carolina,14707.783
4358,Mar-2010,North Carolina,7594.953
4359,Apr-2010,North Carolina,1937.137
4360,May-2010,North Carolina,1252.486
4361,Jun-2010,North Carolina,941.737
4362,Jul-2010,North Carolina,883.363
4363,Aug-2010,North Carolina,903.659
4364,Sep-2010,North Carolina,1010.703
4365,Oct-2010,North Carolina,1872.944
4366,Nov-2010,North Carolina,7009.953
4367,Dec-2010,North Carolina,19166.381
4368,Jan-2011,North Carolina,17009.368000000002
4369,Feb-2011,North Carolina,9733.61
4370,Mar-2011,North Carolina,7398.825
4371,Apr-2011,North Carolina,2890.145
4372,May-2011,North Carolina,1347.733
4373,Jun-2011,North Carolina,962.092
4374,Jul-2011,North Carolina,888.665
4375,Aug-2011,North Carolina,1065.513
4376,Sep-2011,North Carolina,1048.369
4377,Oct-2011,North Carolina,2811.699
4378,Nov-2011,North Carolina,6982.101
4379,Dec-2011,North Carolina,9505.984
