,Date,State,Natural Gas Consumption (MMcf)
3396,Jan-18,Missouri,24647.028
3397,Feb-18,Missouri,16775.508
3398,Mar-18,Missouri,13538.719
3399,Apr-18,Missouri,10119.175
3400,May-18,Missouri,2292.929
3401,Jun-18,Missouri,1785.902
3402,Jul-18,Missouri,1665.262
3403,Aug-18,Missouri,1661.039
3404,Sep-18,Missouri,1742.58
3405,Oct-18,Missouri,5268.876
3406,Nov-18,Missouri,16218.589
3407,Dec-18,Missouri,18222.325
3408,Jan-19,Missouri,23132.985
3409,Feb-19,Missouri,19790.258
3410,Mar-19,Missouri,15498.909
3411,Apr-19,Missouri,5245.965
3412,May-19,Missouri,3230.813
3413,Jun-19,Missouri,1940.281
3414,Jul-19,Missouri,1752.395
3415,Aug-19,Missouri,1667.779
3416,Sep-19,Missouri,1609.637
3417,Oct-19,Missouri,5497.541
3418,Nov-19,Missouri,14237.412
3419,Dec-19,Missouri,17007.069
3420,Jan-20,Missouri,20675.275
3421,Feb-20,Missouri,18400.649
3422,Mar-20,Missouri,10409.328
3423,Apr-20,Missouri,6250.223
3424,May-20,Missouri,3745.728
3425,Jun-20,Missouri,1956.689
3426,Jul-20,Missouri,1770.458
3427,Aug-20,Missouri,1833.46
3428,Sep-20,Missouri,2096.808
3429,Oct-20,Missouri,3875.777
3430,Nov-20,Missouri,9765.729
3431,Dec-20,Missouri,18630.482
3432,Jan-10,Montana,3509.508
3433,Feb-10,Montana,2984.226
3434,Mar-10,Montana,2246.423
3435,Apr-10,Montana,1753.579
3436,May-10,Montana,1335.555
3437,Jun-10,Montana,814.302
3438,Jul-10,Montana,466.073
3439,Aug-10,Montana,365.354
3440,Sep-10,Montana,567.85
3441,Oct-10,Montana,1037.539
3442,Nov-10,Montana,2452.659
3443,Dec-10,Montana,3341.599
3444,Jan-11,Montana,3529.145
3445,Feb-11,Montana,3248.392
3446,Mar-11,Montana,3007.815
3447,Apr-11,Montana,1655.879
3448,May-11,Montana,862.934
3449,Jun-11,Montana,644.984
3450,Jul-11,Montana,427.699
3451,Aug-11,Montana,434.759
3452,Sep-11,Montana,475.554
3453,Oct-11,Montana,1396.008
3454,Nov-11,Montana,2548.276
3455,Dec-11,Montana,3478.154
3456,Jan-12,Montana,3397.999
3457,Feb-12,Montana,2806.589
3458,Mar-12,Montana,1950.353
3459,Apr-12,Montana,1335.857
3460,May-12,Montana,983.197
3461,Jun-12,Montana,579.996
3462,Jul-12,Montana,361.682
3463,Aug-12,Montana,374.535
3464,Sep-12,Montana,458.791
3465,Oct-12,Montana,1484.703
3466,Nov-12,Montana,2199.18
3467,Dec-12,Montana,3136.549
3468,Jan-13,Montana,3443.977
3469,Feb-13,Montana,2562.577
3470,Mar-13,Montana,2364.668
3471,Apr-13,Montana,1855.104
3472,May-13,Montana,857.133
3473,Jun-13,Montana,541.007
3474,Jul-13,Montana,358.616
3475,Aug-13,Montana,341.125
3476,Sep-13,Montana,551.094
3477,Oct-13,Montana,1679.141
3478,Nov-13,Montana,2509.529
3479,Dec-13,Montana,3749.483
3480,Jan-14,Montana,3307.387
3481,Feb-14,Montana,3632.94
3482,Mar-14,Montana,2700.289
3483,Apr-14,Montana,1642.204
3484,May-14,Montana,920.959
3485,Jun-14,Montana,543.87
3486,Jul-14,Montana,360.419
3487,Aug-14,Montana,361.599
3488,Sep-14,Montana,618.31
3489,Oct-14,Montana,1104.413
3490,Nov-14,Montana,2919.477
3491,Dec-14,Montana,3267.112
3492,Jan-15,Montana,3316.575
3493,Feb-15,Montana,2619.651
3494,Mar-15,Montana,1958.954
3495,Apr-15,Montana,1456.666
3496,May-15,Montana,908.983
3497,Jun-15,Montana,403.807
3498,Jul-15,Montana,384.681
3499,Aug-15,Montana,381.074
3500,Sep-15,Montana,497.166
3501,Oct-15,Montana,1048.877
3502,Nov-15,Montana,2652.145
3503,Dec-15,Montana,3283.006
3504,Jan-16,Montana,3157.777
3505,Feb-16,Montana,2291.227
3506,Mar-16,Montana,2008.407
3507,Apr-16,Montana,1288.492
3508,May-16,Montana,933.828
3509,Jun-16,Montana,515.067
3510,Jul-16,Montana,399.589
3511,Aug-16,Montana,404.676
3512,Sep-16,Montana,631.272
3513,Oct-16,Montana,1382.683
3514,Nov-16,Montana,2115.478
3515,Dec-16,Montana,3971.551
3516,Jan-17,Montana,4211.027
3517,Feb-17,Montana,2978.25
3518,Mar-17,Montana,2231.378
3519,Apr-17,Montana,1607.513
3520,May-17,Montana,901.748
3521,Jun-17,Montana,473.657
3522,Jul-17,Montana,342.936
3523,Aug-17,Montana,349.031
3524,Sep-17,Montana,637.003
3525,Oct-17,Montana,1586.578
3526,Nov-17,Montana,2534.997
3527,Dec-17,Montana,3627.243
3528,Jan-18,Montana,3711.874
3529,Feb-18,Montana,3652.151
3530,Mar-18,Montana,2593.787
3531,Apr-18,Montana,1936.468
3532,May-18,Montana,888.586
3533,Jun-18,Montana,572.082
3534,Jul-18,Montana,370.991
3535,Aug-18,Montana,397.309
3536,Sep-18,Montana,483.777
3537,Oct-18,Montana,1747.857
3538,Nov-18,Montana,2773.015
3539,Dec-18,Montana,3490.956
3540,Jan-19,Montana,3575.405
3541,Feb-19,Montana,4742.075
3542,Mar-19,Montana,3332.369
3543,Apr-19,Montana,1581.266
3544,May-19,Montana,1079.459
3545,Jun-19,Montana,828.811
3546,Jul-19,Montana,520.926
3547,Aug-19,Montana,268.599
3548,Sep-19,Montana,443.968
3549,Oct-19,Montana,1327.523
3550,Nov-19,Montana,2952.686
3551,Dec-19,Montana,3279.204
3552,Jan-20,Montana,3467.439
3553,Feb-20,Montana,3084.687
3554,Mar-20,Montana,2684.398
3555,Apr-20,Montana,1732.498
3556,May-20,Montana,1266.666
3557,Jun-20,Montana,773.245
3558,Jul-20,Montana,547.542
3559,Aug-20,Montana,405.512
3560,Sep-20,Montana,467.495
3561,Oct-20,Montana,
3562,Nov-20,Montana,2327.033
3563,Dec-20,Montana,3172.874
3564,Jan-10,Nebraska,7871.82
3565,Feb-10,Nebraska,6848.318
3566,Mar-10,Nebraska,6392.173
3567,Apr-10,Nebraska,3156.577
3568,May-10,Nebraska,1482.981
3569,Jun-10,Nebraska,1041.075
3570,Jul-10,Nebraska,740.876
3571,Aug-10,Nebraska,704.965
3572,Sep-10,Nebraska,640.657
3573,Oct-10,Nebraska,1056.463
3574,Nov-10,Nebraska,3713.247
3575,Dec-10,Nebraska,6483.049
3576,Jan-11,Nebraska,8497.018
3577,Feb-11,Nebraska,6808.646
3578,Mar-11,Nebraska,6004.207
3579,Apr-11,Nebraska,2724.22
3580,May-11,Nebraska,1654.8
3581,Jun-11,Nebraska,1066.422
3582,Jul-11,Nebraska,882.832
3583,Aug-11,Nebraska,679.937
3584,Sep-11,Nebraska,779.078
3585,Oct-11,Nebraska,1376.464
3586,Nov-11,Nebraska,3369.197
3587,Dec-11,Nebraska,5874.011
3588,Jan-12,Nebraska,6101.231
3589,Feb-12,Nebraska,5612.776
3590,Mar-12,Nebraska,3205.585
3591,Apr-12,Nebraska,1475.76
3592,May-12,Nebraska,1186.886
3593,Jun-12,Nebraska,864.47
3594,Jul-12,Nebraska,1005.373
3595,Aug-12,Nebraska,510.917
3596,Sep-12,Nebraska,661.389
3597,Oct-12,Nebraska,1679.691
3598,Nov-12,Nebraska,3234.555
3599,Dec-12,Nebraska,5747.176
3600,Jan-13,Nebraska,7357.649
3601,Feb-13,Nebraska,5973.154
3602,Mar-13,Nebraska,5685.475
3603,Apr-13,Nebraska,3623.399
3604,May-13,Nebraska,1844.268
3605,Jun-13,Nebraska,982.357
3606,Jul-13,Nebraska,930.375
3607,Aug-13,Nebraska,545.895
3608,Sep-13,Nebraska,701.784
3609,Oct-13,Nebraska,1668.189
3610,Nov-13,Nebraska,4182.864
3611,Dec-13,Nebraska,7733.311
3612,Jan-14,Nebraska,8325.886
3613,Feb-14,Nebraska,7612.407
3614,Mar-14,Nebraska,5588.646
3615,Apr-14,Nebraska,2959.266
3616,May-14,Nebraska,1712.714
3617,Jun-14,Nebraska,937.687
3618,Jul-14,Nebraska,790.996
3619,Aug-14,Nebraska,730.279
3620,Sep-14,Nebraska,811.037
3621,Oct-14,Nebraska,1447.3
3622,Nov-14,Nebraska,4643.666
3623,Dec-14,Nebraska,6587.036
3624,Jan-15,Nebraska,7213.611
3625,Feb-15,Nebraska,6971.483
3626,Mar-15,Nebraska,4218.978
3627,Apr-15,Nebraska,2136.509
3628,May-15,Nebraska,1342.714
3629,Jun-15,Nebraska,971.293
3630,Jul-15,Nebraska,808.574
3631,Aug-15,Nebraska,695.19
3632,Sep-15,Nebraska,682.82
3633,Oct-15,Nebraska,1080.813
3634,Nov-15,Nebraska,2921.46
3635,Dec-15,Nebraska,5619.995
3636,Jan-16,Nebraska,7072.452
3637,Feb-16,Nebraska,5464.624
3638,Mar-16,Nebraska,3499.603
3639,Apr-16,Nebraska,2323.713
3640,May-16,Nebraska,1370.895
3641,Jun-16,Nebraska,905.414
3642,Jul-16,Nebraska,713.056
3643,Aug-16,Nebraska,665.04
3644,Sep-16,Nebraska,706.395
3645,Oct-16,Nebraska,1031.248
3646,Nov-16,Nebraska,2373.519
3647,Dec-16,Nebraska,6923.727
3648,Jan-17,Nebraska,7562.68
3649,Feb-17,Nebraska,4681.093
3650,Mar-17,Nebraska,4155.775
3651,Apr-17,Nebraska,2230.814
3652,May-17,Nebraska,1512.424
3653,Jun-17,Nebraska,856.881
3654,Jul-17,Nebraska,672.923
3655,Aug-17,Nebraska,434.087
3656,Sep-17,Nebraska,618.51
3657,Oct-17,Nebraska,1403.886
3658,Nov-17,Nebraska,3972.586
3659,Dec-17,Nebraska,5967.217
3660,Jan-18,Nebraska,8245.298
3661,Feb-18,Nebraska,7112.74
3662,Mar-18,Nebraska,5054.597
3663,Apr-18,Nebraska,4214.83
3664,May-18,Nebraska,1544.5
3665,Jun-18,Nebraska,789.737
3666,Jul-18,Nebraska,766.664
3667,Aug-18,Nebraska,608.345
3668,Sep-18,Nebraska,686.533
3669,Oct-18,Nebraska,2113.918
3670,Nov-18,Nebraska,4872.096
3671,Dec-18,Nebraska,6369.756
3672,Jan-19,Nebraska,7568.292
3673,Feb-19,Nebraska,7792.107
3674,Mar-19,Nebraska,6194.27
3675,Apr-19,Nebraska,2527.001
3676,May-19,Nebraska,1744.726
3677,Jun-19,Nebraska,901.278
3678,Jul-19,Nebraska,767.213
3679,Aug-19,Nebraska,702.518
3680,Sep-19,Nebraska,642.723
3681,Oct-19,Nebraska,1597.086
3682,Nov-19,Nebraska,5379.694
3683,Dec-19,Nebraska,5822.036
3684,Jan-20,Nebraska,7590.392
3685,Feb-20,Nebraska,6055.476
3686,Mar-20,Nebraska,4588.976
3687,Apr-20,Nebraska,2978.14
3688,May-20,Nebraska,1632.152
3689,Jun-20,Nebraska,1075.772
3690,Jul-20,Nebraska,826.409
3691,Aug-20,Nebraska,755.172
3692,Sep-20,Nebraska,834.658
3693,Oct-20,Nebraska,1595.069
3694,Nov-20,Nebraska,3422.981
3695,Dec-20,Nebraska,6090.128
3696,Jan-10,Nevada,7471.025
3697,Feb-10,Nevada,5926.112
3698,Mar-10,Nevada,4740.982
3699,Apr-10,Nevada,3254.79
3700,May-10,Nevada,2285.911
3701,Jun-10,Nevada,1690.382
3702,Jul-10,Nevada,1247.686
3703,Aug-10,Nevada,1101.925
3704,Sep-10,Nevada,1227.143
3705,Oct-10,Nevada,1524.041
3706,Nov-10,Nevada,3160.788
3707,Dec-10,Nevada,5747.996
3708,Jan-11,Nevada,7445.296
3709,Feb-11,Nevada,5945.955
3710,Mar-11,Nevada,4580.028
3711,Apr-11,Nevada,2953.479
3712,May-11,Nevada,2059.401
3713,Jun-11,Nevada,1642.694
3714,Jul-11,Nevada,1277.876
3715,Aug-11,Nevada,1180.181
3716,Sep-11,Nevada,1212.086
3717,Oct-11,Nevada,1616.418
3718,Nov-11,Nevada,3785.011
3719,Dec-11,Nevada,6896.08
3720,Jan-12,Nevada,7170.492
3721,Feb-12,Nevada,5814.586
3722,Mar-12,Nevada,4324.796
3723,Apr-12,Nevada,2716.855
3724,May-12,Nevada,1774.257
3725,Jun-12,Nevada,1504.478
3726,Jul-12,Nevada,1376.726
3727,Aug-12,Nevada,1054.145
3728,Sep-12,Nevada,1199.102
3729,Oct-12,Nevada,1513.147
3730,Nov-12,Nevada,3143.41
3731,Dec-12,Nevada,5478.961
3732,Jan-13,Nevada,9119.957
3733,Feb-13,Nevada,6103.177
3734,Mar-13,Nevada,4077.231
3735,Apr-13,Nevada,2475.93
3736,May-13,Nevada,1743.596
3737,Jun-13,Nevada,1394.693
3738,Jul-13,Nevada,1212.39
3739,Aug-13,Nevada,1105.981
3740,Sep-13,Nevada,1242.903
3741,Oct-13,Nevada,2210.038
3742,Nov-13,Nevada,3410.615
3743,Dec-13,Nevada,7567.883
3744,Jan-14,Nevada,6886.229
3745,Feb-14,Nevada,5205.163
3746,Mar-14,Nevada,3533.476
3747,Apr-14,Nevada,2585.115
3748,May-14,Nevada,1824.247
3749,Jun-14,Nevada,1438.415
3750,Jul-14,Nevada,1256.788
3751,Aug-14,Nevada,1167.638
3752,Sep-14,Nevada,1206.313
3753,Oct-14,Nevada,1556.131
3754,Nov-14,Nevada,3016.316
3755,Dec-14,Nevada,5458.75
3756,Jan-15,Nevada,7046.021
3757,Feb-15,Nevada,4286.623
3758,Mar-15,Nevada,3384.246
3759,Apr-15,Nevada,2366.115
3760,May-15,Nevada,1900.761
3761,Jun-15,Nevada,1497.46
3762,Jul-15,Nevada,1120.192
3763,Aug-15,Nevada,1188.65
3764,Sep-15,Nevada,1228.357
3765,Oct-15,Nevada,1448.85
3766,Nov-15,Nevada,4218.288
3767,Dec-15,Nevada,7343.894
3768,Jan-16,Nevada,8539.614
3769,Feb-16,Nevada,5658.146
3770,Mar-16,Nevada,3524.331
3771,Apr-16,Nevada,2500.211
3772,May-16,Nevada,1993.237
3773,Jun-16,Nevada,1517.674
3774,Jul-16,Nevada,1269.125
3775,Aug-16,Nevada,1207.903
3776,Sep-16,Nevada,1387.476
3777,Oct-16,Nevada,1809.541
3778,Nov-16,Nevada,2891.174
3779,Dec-16,Nevada,6776.608
3780,Jan-17,Nevada,8577.638
3781,Feb-17,Nevada,6255.958
3782,Mar-17,Nevada,4396.307
3783,Apr-17,Nevada,2794.471
3784,May-17,Nevada,2022.291
3785,Jun-17,Nevada,1600.18
3786,Jul-17,Nevada,1310.462
3787,Aug-17,Nevada,1152.767
3788,Sep-17,Nevada,1476.257
3789,Oct-17,Nevada,2035.486
3790,Nov-17,Nevada,2972.514
3791,Dec-17,Nevada,6316.311
3792,Jan-18,Nevada,6655.232
3793,Feb-18,Nevada,6123.274
3794,Mar-18,Nevada,5723.197
3795,Apr-18,Nevada,2890.69
3796,May-18,Nevada,2002.923
3797,Jun-18,Nevada,1611.569
3798,Jul-18,Nevada,1256.413
3799,Aug-18,Nevada,1154.176
3800,Sep-18,Nevada,1407.504
3801,Oct-18,Nevada,2031.475
3802,Nov-18,Nevada,4051.867
3803,Dec-18,Nevada,6928.762
3804,Jan-19,Nevada,8520.137
3805,Feb-19,Nevada,8075.878
3806,Mar-19,Nevada,6324.128
3807,Apr-19,Nevada,3021.382
3808,May-19,Nevada,2254.078
3809,Jun-19,Nevada,1806.798
3810,Jul-19,Nevada,1453.016
3811,Aug-19,Nevada,1310.281
3812,Sep-19,Nevada,1519.967
3813,Oct-19,Nevada,2426.92
3814,Nov-19,Nevada,3862.443
3815,Dec-19,Nevada,7356.195
3816,Jan-20,Nevada,8302.163
3817,Feb-20,Nevada,6716.481
3818,Mar-20,Nevada,5341.597
3819,Apr-20,Nevada,3572.458
3820,May-20,Nevada,2327.406
3821,Jun-20,Nevada,1962.874
3822,Jul-20,Nevada,1584.051
3823,Aug-20,Nevada,1316.351
3824,Sep-20,Nevada,1533.377
3825,Oct-20,Nevada,2045.891
3826,Nov-20,Nevada,4009.242
3827,Dec-20,Nevada,7206.862
3828,Jan-10,New Hampshire,1305.066
3829,Feb-10,New Hampshire,1033.387
3830,Mar-10,New Hampshire,780.479
3831,Apr-10,New Hampshire,464.163
3832,May-10,New Hampshire,299.453
3833,Jun-10,New Hampshire,199.231
3834,Jul-10,New Hampshire,158.986
3835,Aug-10,New Hampshire,180.029
3836,Sep-10,New Hampshire,152.652
3837,Oct-10,New Hampshire,338.295
3838,Nov-10,New Hampshire,663.475
3839,Dec-10,New Hampshire,1163.231
3840,Jan-11,New Hampshire,1390.816
3841,Feb-11,New Hampshire,1219.176
3842,Mar-11,New Hampshire,971.461
3843,Apr-11,New Hampshire,594.386
3844,May-11,New Hampshire,316.771
3845,Jun-11,New Hampshire,240.773
3846,Jul-11,New Hampshire,159.712
3847,Aug-11,New Hampshire,185.965
3848,Sep-11,New Hampshire,149.857
3849,Oct-11,New Hampshire,267.497
3850,Nov-11,New Hampshire,559.655
3851,Dec-11,New Hampshire,898.907
3852,Jan-12,New Hampshire,1230.563
3853,Feb-12,New Hampshire,995.25
3854,Mar-12,New Hampshire,765.393
3855,Apr-12,New Hampshire,463.128
3856,May-12,New Hampshire,286.863
3857,Jun-12,New Hampshire,184.919
3858,Jul-12,New Hampshire,146.06
3859,Aug-12,New Hampshire,143.854
3860,Sep-12,New Hampshire,127.919
3861,Oct-12,New Hampshire,282.326
3862,Nov-12,New Hampshire,749.551
3863,Dec-12,New Hampshire,1046.106
3864,Jan-13,New Hampshire,1146.025
3865,Feb-13,New Hampshire,1201.248
3866,Mar-13,New Hampshire,1023.966
3867,Apr-13,New Hampshire,756.659
3868,May-13,New Hampshire,388.578
3869,Jun-13,New Hampshire,225.675
3870,Jul-13,New Hampshire,135.875
3871,Aug-13,New Hampshire,154.787
3872,Sep-13,New Hampshire,183.797
3873,Oct-13,New Hampshire,208.134
3874,Nov-13,New Hampshire,506.952
3875,Dec-13,New Hampshire,1252.933
3876,Jan-14,New Hampshire,1475.772
3877,Feb-14,New Hampshire,1210.096
3878,Mar-14,New Hampshire,1206.52
3879,Apr-14,New Hampshire,534.821
3880,May-14,New Hampshire,453.818
3881,Jun-14,New Hampshire,217.355
3882,Jul-14,New Hampshire,141.769
3883,Aug-14,New Hampshire,138.068
3884,Sep-14,New Hampshire,172.192
3885,Oct-14,New Hampshire,337.77
3886,Nov-14,New Hampshire,795.132
3887,Dec-14,New Hampshire,1071.946
3888,Jan-15,New Hampshire,1691.414
3889,Feb-15,New Hampshire,1664.704
3890,Mar-15,New Hampshire,1196.725
3891,Apr-15,New Hampshire,596.116
3892,May-15,New Hampshire,243.817
3893,Jun-15,New Hampshire,185.576
3894,Jul-15,New Hampshire,150.781
3895,Aug-15,New Hampshire,145.535
3896,Sep-15,New Hampshire,152.751
3897,Oct-15,New Hampshire,250.882
3898,Nov-15,New Hampshire,680.13
3899,Dec-15,New Hampshire,884.012
3900,Jan-16,New Hampshire,1293.056
3901,Feb-16,New Hampshire,1101.042
3902,Mar-16,New Hampshire,805.563
3903,Apr-16,New Hampshire,606.439
3904,May-16,New Hampshire,294.039
3905,Jun-16,New Hampshire,167.832
3906,Jul-16,New Hampshire,130.245
3907,Aug-16,New Hampshire,129.139
3908,Sep-16,New Hampshire,153.351
3909,Oct-16,New Hampshire,231.233
3910,Nov-16,New Hampshire,700.559
3911,Dec-16,New Hampshire,1248.782
3912,Jan-17,New Hampshire,1235.177
3913,Feb-17,New Hampshire,999.015
3914,Mar-17,New Hampshire,1184.133
3915,Apr-17,New Hampshire,477.631
3916,May-17,New Hampshire,337.89
3917,Jun-17,New Hampshire,175.832
3918,Jul-17,New Hampshire,137.147
3919,Aug-17,New Hampshire,157.696
3920,Sep-17,New Hampshire,154.733
3921,Oct-17,New Hampshire,256.795
3922,Nov-17,New Hampshire,787.152
3923,Dec-17,New Hampshire,1428.254
3924,Jan-18,New Hampshire,1635.612
3925,Feb-18,New Hampshire,1048.311
3926,Mar-18,New Hampshire,1144.109
3927,Apr-18,New Hampshire,767.88
3928,May-18,New Hampshire,238.678
3929,Jun-18,New Hampshire,180.667
3930,Jul-18,New Hampshire,143.156
3931,Aug-18,New Hampshire,156.221
3932,Sep-18,New Hampshire,179.06
3933,Oct-18,New Hampshire,269.71
3934,Nov-18,New Hampshire,1049.835
3935,Dec-18,New Hampshire,1320.874
3936,Jan-19,New Hampshire,1638.566
3937,Feb-19,New Hampshire,1338.161
3938,Mar-19,New Hampshire,1129.505
3939,Apr-19,New Hampshire,609.8
3940,May-19,New Hampshire,375.479
3941,Jun-19,New Hampshire,181.851
3942,Jul-19,New Hampshire,149.643
3943,Aug-19,New Hampshire,149.984
3944,Sep-19,New Hampshire,187.218
3945,Oct-19,New Hampshire,252.572
3946,Nov-19,New Hampshire,625.654
3947,Dec-19,New Hampshire,1395.981
3948,Jan-20,New Hampshire,1275.607
3949,Feb-20,New Hampshire,1192.435
3950,Mar-20,New Hampshire,867.066
3951,Apr-20,New Hampshire,645.975
3952,May-20,New Hampshire,326.504
3953,Jun-20,New Hampshire,156.22
3954,Jul-20,New Hampshire,160.357
3955,Aug-20,New Hampshire,138.405
3956,Sep-20,New Hampshire,182.939
3957,Oct-20,New Hampshire,221.453
3958,Nov-20,New Hampshire,484.466
3959,Dec-20,New Hampshire,1238.268
3960,Jan-10,New Jersey,43536.264
3961,Feb-10,New Jersey,37452.719
3962,Mar-10,New Jersey,22975.162
3963,Apr-10,New Jersey,11016.998
3964,May-10,New Jersey,8093.291
3965,Jun-10,New Jersey,5261.544
3966,Jul-10,New Jersey,4509.838
3967,Aug-10,New Jersey,4790.487
3968,Sep-10,New Jersey,4639.127
3969,Oct-10,New Jersey,9362.513
3970,Nov-10,New Jersey,23527.628
3971,Dec-10,New Jersey,43975.193
3972,Jan-11,New Jersey,48880.561
3973,Feb-11,New Jersey,35372.49
3974,Mar-11,New Jersey,30676.408
3975,Apr-11,New Jersey,15648.656
3976,May-11,New Jersey,7830.557
3977,Jun-11,New Jersey,6111.019
3978,Jul-11,New Jersey,5540.362
3979,Aug-11,New Jersey,4668.222
3980,Sep-11,New Jersey,4920.044
3981,Oct-11,New Jersey,8784.865
3982,Nov-11,New Jersey,17568.911
3983,Dec-11,New Jersey,27628.297
3984,Jan-12,New Jersey,38526.773
3985,Feb-12,New Jersey,30221.489
3986,Mar-12,New Jersey,21636.903
3987,Apr-12,New Jersey,15121.401
3988,May-12,New Jersey,8417.206
3989,Jun-12,New Jersey,5629.773
3990,Jul-12,New Jersey,4835.945
3991,Aug-12,New Jersey,4821.822
3992,Sep-12,New Jersey,4999.798
3993,Oct-12,New Jersey,8095.116
3994,Nov-12,New Jersey,20128.594
3995,Dec-12,New Jersey,28935.735
3996,Jan-13,New Jersey,39911.635
3997,Feb-13,New Jersey,37406.831
3998,Mar-13,New Jersey,34257.044
3999,Apr-13,New Jersey,20024.762
4000,May-13,New Jersey,8897.878
4001,Jun-13,New Jersey,6307.478
4002,Jul-13,New Jersey,5087.798
4003,Aug-13,New Jersey,4659.86
4004,Sep-13,New Jersey,5035.182
4005,Oct-13,New Jersey,8021.441
4006,Nov-13,New Jersey,23199.498
4007,Dec-13,New Jersey,33385.632
4008,Jan-14,New Jersey,50137.686
4009,Feb-14,New Jersey,44066.585
4010,Mar-14,New Jersey,38911.052
4011,Apr-14,New Jersey,18446.473
4012,May-14,New Jersey,9580.678
4013,Jun-14,New Jersey,6078.649
4014,Jul-14,New Jersey,5387.559
4015,Aug-14,New Jersey,4864.587
4016,Sep-14,New Jersey,5091.383
4017,Oct-14,New Jersey,8302.547
4018,Nov-14,New Jersey,24416.987
4019,Dec-14,New Jersey,32457.753
4020,Jan-15,New Jersey,47058.816
4021,Feb-15,New Jersey,50549.914
4022,Mar-15,New Jersey,41241.358
4023,Apr-15,New Jersey,21272.506
4024,May-15,New Jersey,8995.31
4025,Jun-15,New Jersey,6160.211
4026,Jul-15,New Jersey,5480.774
4027,Aug-15,New Jersey,4588.549
4028,Sep-15,New Jersey,4506.813
4029,Oct-15,New Jersey,8928.235
4030,Nov-15,New Jersey,16145.444
4031,Dec-15,New Jersey,22176.137
4032,Jan-16,New Jersey,42723.502
4033,Feb-16,New Jersey,34982.513
4034,Mar-16,New Jersey,23954.046
4035,Apr-16,New Jersey,17908.379
4036,May-16,New Jersey,10808.969
4037,Jun-16,New Jersey,6416.44
4038,Jul-16,New Jersey,5739.461
4039,Aug-16,New Jersey,4312.581
4040,Sep-16,New Jersey,4706.347
4041,Oct-16,New Jersey,8782.191
4042,Nov-16,New Jersey,18708.66
4043,Dec-16,New Jersey,36466.925
4044,Jan-17,New Jersey,39765.835
4045,Feb-17,New Jersey,30428.691
4046,Mar-17,New Jersey,34081.602
4047,Apr-17,New Jersey,14797.611
4048,May-17,New Jersey,9355.524
4049,Jun-17,New Jersey,6185.277
4050,Jul-17,New Jersey,4857.191
4051,Aug-17,New Jersey,4275.999
4052,Sep-17,New Jersey,4337.833
4053,Oct-17,New Jersey,8807.097
4054,Nov-17,New Jersey,21618.602
4055,Dec-17,New Jersey,43096.923
4056,Jan-18,New Jersey,51148.129
4057,Feb-18,New Jersey,31552.961
4058,Mar-18,New Jersey,38285.774
4059,Apr-18,New Jersey,23748.435
4060,May-18,New Jersey,7903.513
4061,Jun-18,New Jersey,6133.729
4062,Jul-18,New Jersey,4943.698
4063,Aug-18,New Jersey,4473.072
4064,Sep-18,New Jersey,4871.512
4065,Oct-18,New Jersey,11138.237
4066,Nov-18,New Jersey,26587.058
4067,Dec-18,New Jersey,36798.858
4068,Jan-19,New Jersey,44554.876
4069,Feb-19,New Jersey,38557.347
4070,Mar-19,New Jersey,34457.092
4071,Apr-19,New Jersey,14837.962
4072,May-19,New Jersey,9825.096
4073,Jun-19,New Jersey,6643.97
4074,Jul-19,New Jersey,4899.737
4075,Aug-19,New Jersey,4207.142
4076,Sep-19,New Jersey,5000.399
4077,Oct-19,New Jersey,8747.043
4078,Nov-19,New Jersey,28230.328
4079,Dec-19,New Jersey,39094.047
4080,Jan-20,New Jersey,43676.99
4081,Feb-20,New Jersey,30993.664
4082,Mar-20,New Jersey,24117.988
4083,Apr-20,New Jersey,20541.742
4084,May-20,New Jersey,12650.516
4085,Jun-20,New Jersey,6631.059
4086,Jul-20,New Jersey,6384.957
4087,Aug-20,New Jersey,4566.534
4088,Sep-20,New Jersey,5311.676
4089,Oct-20,New Jersey,8860.863
4090,Nov-20,New Jersey,19767.516
4091,Dec-20,New Jersey,38105.584
4092,Jan-10,New Mexico,6701.55
4093,Feb-10,New Mexico,6296.852
4094,Mar-10,New Mexico,5031.753
4095,Apr-10,New Mexico,3400.031
4096,May-10,New Mexico,1817.709
4097,Jun-10,New Mexico,1081.124
4098,Jul-10,New Mexico,836.761
4099,Aug-10,New Mexico,816.608
4100,Sep-10,New Mexico,827.928
4101,Oct-10,New Mexico,1051.986
4102,Nov-10,New Mexico,2355.482
4103,Dec-10,New Mexico,5035.357
4104,Jan-11,New Mexico,6500.84
4105,Feb-11,New Mexico,6593.838
4106,Mar-11,New Mexico,4216.945
4107,Apr-11,New Mexico,2304.79
4108,May-11,New Mexico,1640.839
4109,Jun-11,New Mexico,1144.138
4110,Jul-11,New Mexico,878.318
4111,Aug-11,New Mexico,783.572
4112,Sep-11,New Mexico,856.565
4113,Oct-11,New Mexico,1186.977
4114,Nov-11,New Mexico,2691.582
4115,Dec-11,New Mexico,5500.785
4116,Jan-12,New Mexico,6454.886
4117,Feb-12,New Mexico,5359.894
4118,Mar-12,New Mexico,3667.198
4119,Apr-12,New Mexico,1774.627
4120,May-12,New Mexico,1167.916
4121,Jun-12,New Mexico,973.996
4122,Jul-12,New Mexico,876.128
4123,Aug-12,New Mexico,899.333
4124,Sep-12,New Mexico,949.666
4125,Oct-12,New Mexico,1368.156
